Date,Bitcoin,Crypto,Cryptocurrency,ETH,Crypto Ban,Crypto Bubble,Bull,Bear,Hack,Crypto Market,Stocks,Time to buy,should I sell,how to buy,exchange,wallet,mining,blockchain,Bitcoin_delta,Crypto_delta,Cryptocurrency_delta,ETH_delta,Crytpo Regulations_delta,Crypto Ban_delta,Crypto Bubble_delta,Bull_delta,Bear_delta,Hack_delta,Crypto Market_delta,Stocks_delta,Time to buy_delta,should I sell_delta,how to buy_delta,exchange_delta,wallet_delta,mining_delta,blockchain_delta,Open,High,Low,Close,Volume,PriceDelta,VolumeDelta,Twitter_Positive,Twitter_Neutral,Twitter_Negative,Telegram_Positive,Telegram_Neutral,Telegram_Negative,EMA3,EMA7,EMA14,EMA20,EMA50,Volume_USDT,VolumeDelta_USDT,Volatility_USDT,Yesterday_Price,3day_Past_Mean_Price,7day_Past_Mean_Price,Yesterday_Volume,3day_Past_Mean_Volume,7day_Past_Mean_Volume,Yesterday_Vol_USDT,3day_Past_Mean_Vol_USDT,7day_Past_Mean_Vol_USDT,RSI,RSI_BuySellFlag,EMA_BuySellFlag
2/14/2021,39,13,5,3,0,0,90,70,26,0,31,0,0,0,51,40,26,10,-8,-1,0,-1,0,0,0,-3,3,5,-1,-1,0,0,0,-14,-10,-3,-2,1814.372314,1848.154053,1789.914185,1805.084106,31439114900,-9.025757,-3920375635,3554,5848,345,42,117,20,1806.572465,1771.328436,1684.649041,1613.854029,1333.474605,1.38E+11,-14766291291,0.00111,1814.109863,1820.908854,1786.488543,35359490535,34901214100,39262033666,1.53E+11,1.46E+11,1.52E+11,66.7141994,0,0
2/15/2021,44,10,5,2,0,0,77,60,29,2,33,0,0,0,51,36,32,9,5,-3,0,-1,0,0,0,-13,-10,3,2,2,0,0,0,0,-4,6,-1,1804.676758,1833.830566,1683.906616,1779.791016,38955610883,-25.29309,7516495983,4632,7072,510,41,142,7,1793.18174,1773.444081,1697.334637,1629.657551,1350.977209,1.63E+11,24339728384,0.001299,1805.084106,1799.661662,1791.227713,31439114900,35251405439,37968222942,1.38E+11,1.51E+11,1.53E+11,64.66545315,0,0
2/16/2021,80,20,8,5,0,0,100,0,0,0,0,0,0,0,65,32,37,8,36,10,3,3,0,0,0,23,-60,-29,-2,-33,0,0,0,14,-4,5,-1,1778.945557,1824.518677,1729.641968,1781.067505,34269369268,1.276489,-4686241615,3062,6837,441,40,136,11,1787.124623,1775.349937,1708.49902,1644.077547,1367.843495,1.41E+11,-21660815554,0.001185,1779.791016,1788.647542,1793.089495,38955610883,34888031684,36552314619,1.63E+11,1.47E+11,1.51E+11,64.72433006,0,0
2/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80,-20,-8,-5,0,0,0,-100,0,0,0,0,0,0,0,-65,-32,-37,-8,1781.350098,1853.667603,1736.705811,1848.458252,35955412703,67.390747,1686043435,3220,7327,482,49,173,8,1817.791437,1793.627016,1727.160251,1663.542376,1386.691133,1.39E+11,-1882438723,0.001469,1781.067505,1803.105591,1807.97733,34269369268,36393464285,35700790059,1.41E+11,1.48E+11,1.47E+11,67.77699684,0,0
2/18/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1848.206299,1949.903442,1848.206299,1937.449219,28255902969,88.990967,-7699509734,3411,7856,445,66,143,11,1877.620328,1829.582567,1755.19878,1689.628742,1408.289489,94966568287,-44183756581,0.001257,1848.458252,1855.658325,1829.927508,35955412703,32826894980,34591419732,1.39E+11,1.25E+11,1.39E+11,71.30797962,0,0
2/19/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1938.859863,1969.546997,1896.684448,1960.164795,26268814253,22.715576,-1987088716,3608,8393,621,44,174,17,1918.892562,1862.228124,1782.527582,1715.39408,1429.931658,1.14E+11,18683041282,0.001507,1937.449219,1915.357422,1846.589251,28255902969,30160043308,32929102216,94966568287,1.16E+11,1.35E+11,72.14698419,0,0
2/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959.902954,2036.286499,1830.531494,1919.534058,34696091102,-40.630737,8427276849,3700,8720,599,56,255,9,1919.21331,1876.554607,1800.795112,1734.835983,1449.131752,1.37E+11,23836711339,0.001039,1960.164795,1939.049357,1861.64985,26268814253,29740269441,32834330868,1.14E+11,1.15E+11,1.32E+11,68.29983962,0,0
2/21/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918.673096,1974.259644,1890.368164,1935.601074,23626547717,16.067016,-11069543385,3061,6373,415,65,188,9,1927.407192,1891.316224,1818.76924,1753.956468,1468.20898,1.02E+11,-35040244193,0.001059,1919.534058,1938.433309,1880.295131,34696091102,28197151024,31718249842,1.37E+11,1.18E+11,1.27E+11,69.00371406,0,0
2/22/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935.557861,1936.453735,1580.626587,1781.99292,42409646036,-153.608154,18783098319,3341,7721,677,50,154,10,1854.700056,1863.985398,1813.865731,1756.626606,1480.514233,1.70E+11,67244326725,0.001495,1935.601074,1879.042684,1880.609689,23626547717,33577428285,32211683435,1.02E+11,1.37E+11,1.28E+11,56.16399667,0,0
2/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781.409058,1781.409058,1378.840942,1570.203979,52029864713,-211.788941,9620218677,3357,8452,829,89,132,11,1712.452017,1790.540043,1781.377497,1738.87207,1484.031478,1.96E+11,26274520427,0.003129,1781.99292,1762.599324,1850.486328,42409646036,39355352822,34748897070,1.70E+11,1.56E+11,1.36E+11,44.005856,0,-1
2/24/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1571.47644,1710.983765,1511.018921,1626.575684,31329000537,56.371705,-20700864176,2907,6245,493,150,138,6,1669.513851,1749.548953,1760.737256,1728.177176,1489.621447,1.29E+11,-66957540249,0.001344,1570.203979,1659.590861,1818.788818,52029864713,41922837095,34087981047,1.96E+11,1.65E+11,1.35E+11,47.27737013,0,0
2/25/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1625.393921,1670.224121,1465.05896,1475.703735,24481681873,-150.871949,-6847318664,2707,5852,370,134,102,14,1572.608793,1681.087649,1722.732786,1704.132087,1489.075654,1.05E+11,-23543049993,0.001412,1626.575684,1557.494466,1752.825178,31329000537,35946849041,33548806604,1.29E+11,1.43E+11,1.36E+11,40.4633953,0,0
2/26/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478.65332,1559.028931,1407.979248,1446.033691,31435997881,-29.670044,6954316008,2550,6350,413,40,83,9,1509.321242,1622.324159,1685.839573,1679.551287,1487.387734,1.25E+11,19159773223,0.001653,1475.703735,1516.10437,1679.377877,24481681873,29082226764,34286975694,1.05E+11,1.20E+11,1.38E+11,39.2648739,0,0
2/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1446.929443,1524.932373,1433.786987,1459.973145,20742103233,13.939454,-10693894648,2214,5210,411,118,111,8,1484.647193,1581.736406,1655.72405,1658.639083,1486.312652,94710037977,-29914068871,0.001937,1446.033691,1460.57019,1613.726318,31435997881,25553260996,32293548856,1.25E+11,1.08E+11,1.32E+11,40.16163232,0,0
2/28/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1459.860474,1468.391479,1300.472168,1416.04895,27637026080,-43.924195,6894922847,2646,6621,594,117,101,12,1450.348072,1540.314542,1623.76737,1635.535261,1483.557213,1.06E+11,11779876998,0.001651,1459.973145,1440.685262,1539.504586,20742103233,26605042398,32866474336,94710037977,1.09E+11,1.32E+11,38.2453609,0,0
3/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417.151123,1567.69458,1416.416138,1564.707642,24032838645,148.658692,-3604187435,2748,7000,426,168,102,10,1507.527857,1546.412817,1615.892739,1628.789773,1486.739583,96252860017,-10237054958,0.001923,1416.04895,1480.243246,1508.463832,27637026080,24137322653,30241216137,1.06E+11,99150937656,1.22E+11,47.39392163,0,0
3/2/2021,0,0,0,0,4,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,0,0,0,0,0,0,0,0,0,0,0,1564.063477,1597.610107,1461.325439,1492.608765,22523669722,-72.098877,-1509168923,2730,6609,338,72,120,9,1500.068311,1532.961804,1599.454876,1615.820153,1486.969747,92797362841,-3455497176,0.00077,1564.707642,1491.121786,1497.378802,24032838645,24731178149,26026045424,96252860017,98513379278,1.07E+11,43.99014205,0,0
3/3/2021,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-6,0,0,0,0,0,0,0,0,0,0,0,1491.451172,1650.360596,1481.905762,1575.853149,22674780680,83.244384,151110958,2819,6835,329,47,112,3,1537.96073,1543.68464,1596.307979,1612.013772,1490.45537,94786928488,1989565647,0.001121,1492.608765,1544.389852,1490.132725,22523669722,23077096349,24789728302,92797362841,94612383782,1.02E+11,48.58177331,0,0
3/4/2021,0,0,0,0,6,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1574.623779,1622.953857,1511.103394,1541.914307,22906118718,-33.938842,231338038,2466,5537,387,113,124,13,1539.937518,1543.242057,1589.05549,1605.337633,1492.473368,1.03E+11,8457836622,0.001269,1575.853149,1536.792074,1499.591378,22674780680,22701523040,24564647851,94786928488,96943018813,1.02E+11,46.89387824,0,0
3/5/2021,0,0,0,0,2,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,-2,0,0,0,0,0,0,0,0,0,0,0,1541.541748,1547.878174,1450.891357,1533.275024,21067146937,-8.639283,-1838971781,2371,5452,333,199,91,3,1536.606271,1540.750299,1581.618094,1598.474527,1494.073433,87483469989,-15761295121,0.001083,1541.914307,1550.347493,1512.054426,22906118718,22216015445,23083383431,1.03E+11,95171721196,96537905628,46.45145618,0,0
3/6/2021,81,15,6,5,0,0,77,89,37,0,35,8,6,72,57,26,24,8,81,15,6,5,0,-2,0,5,89,37,0,35,8,6,72,57,26,24,8,1532.372803,1669.106567,1519.141113,1654.741577,22746262366,121.466553,1679115429,3051,6050,376,99,96,8,1595.673924,1569.248118,1591.367892,1603.833294,1500.374144,66739320404,-20744149585,0.001669,1533.275024,1576.643636,1539.878488,21067146937,22239842674,23369691878,87483469989,85822518501,92542088832,53.14478621,0,1
3/7/2021,72,16,7,8,0,0,100,84,38,0,35,6,3,86,63,34,24,5,-9,1,1,3,0,0,0,23,-5,1,0,0,-2,-3,14,6,8,0,-3,1655.392456,1730.924194,1636.564453,1723.153809,23809935410,68.412232,1063673044,2441,6173,298,145,84,4,1659.413867,1607.724541,1608.939347,1615.197152,1509.110602,70107811561,3368491157,0.000592,1654.741577,1637.056803,1583.75061,22746262366,22541114904,22822964640,66739320404,74776867318,87344645487,56.44678231,0,0
3/8/2021,84,19,7,6,4,0,65,82,33,0,30,5,9,74,63,35,29,7,12,3,0,-2,0,4,0,-35,-2,-5,0,-5,-1,6,-12,0,1,5,2,1724.229248,1835.192139,1670.942017,1834.727905,27630991158,111.574096,3821055748,2965,6910,342,256,126,9,1747.070886,1664.475382,1639.044488,1636.104843,1521.879908,88859705060,18751893499,0.000646,1723.153809,1737.541097,1622.324934,23809935410,24729062978,23336986427,70107811561,75235612342,86288480493,61.24382753,0,0
3/9/2021,55,14,3,3,3,0,92,72,33,2,46,7,4,76,49,29,22,10,-29,-5,-4,-3,0,-1,0,27,-10,0,2,16,2,-5,2,-14,-6,-7,3,1835.148071,1868.048828,1804.266357,1868.048828,23461244507,33.320923,-4169746651,3145,7198,425,322,85,10,1807.559857,1715.368743,1669.5784,1658.194746,1535.455159,95447392493,6587687433,0.000721,1834.727905,1808.643514,1675.959228,27630991158,24967390358,23470925682,88859705060,84804969705,86667056158,62.56973966,0,0
3/10/2021,60,15,4,4,0,0,0,75,38,2,50,8,9,88,67,34,25,11,5,1,1,1,0,-3,0,-92,3,5,0,4,1,5,12,18,5,3,1,1868.489014,1873.803223,1766.490479,1799.16626,25154173185,-68.882568,1692928678,2964,6690,403,78,139,5,1803.363058,1736.318123,1686.856782,1671.620605,1545.796771,94996172814,-451219679,0.00075,1868.048828,1833.980998,1707.861101,23461244507,25415469617,23825124612,95447392493,93101090122,86696948204,58.14144345,0,0
3/11/2021,57,12,4,4,0,0,0,99,36,0,44,12,2,87,69,28,31,12,-3,-3,0,0,0,0,0,0,24,-2,-2,-6,4,-7,-1,2,-6,6,1,1798.033936,1843.818848,1734.617065,1826.194946,24013132909,27.028686,-1141040276,2766,6495,421,62,143,9,1814.779002,1758.787328,1705.435204,1686.341971,1556.792778,93576067866,-1420104948,0.000762,1799.16626,1831.136678,1748.472621,25154173185,24209516867,23983269496,94996172814,94673211058,85315705741,59.35695432,0,0
3/12/2021,57,13,4,3,0,0,0,82,36,1,42,6,0,86,65,38,24,9,0,1,0,-1,0,0,0,0,-17,0,1,-2,-6,-2,-1,-4,10,-7,-3,1826.546753,1839.497314,1728.980957,1772.102417,22435821312,-54.092529,-1577311597,3844,6409,348,42,105,6,1793.44071,1762.116101,1714.324165,1694.509632,1565.236293,99392797660,5816729794,0.000818,1826.194946,1799.154541,1782.59082,24013132909,23867709135,24178794407,93576067866,95988346113,87017038265,55.86088945,0,0
3/13/2021,51,14,6,4,0,0,0,88,39,0,36,11,0,88,58,25,21,9,-6,1,2,1,0,0,0,0,6,3,-1,-6,5,0,2,-7,-13,-3,0,1772.166382,1937.645508,1733.639893,1924.685425,25014689475,152.583008,2578868163,4602,6942,360,50,109,10,1859.063067,1802.758432,1742.372333,1716.431136,1579.332338,1.05E+11,5909064165,0.001494,1772.102417,1840.994263,1821.154227,22435821312,23821214565,24502855422,99392797660,99423575784,92525972754,62.55974013,0,0
3/14/2021,77,19,6,3,0,0,0,99,43,2,29,9,0,76,51,34,20,6,26,5,0,-1,0,0,0,0,11,4,2,-7,-2,0,-12,-7,9,-1,-3,1923.86377,1930.779785,1845.119995,1854.564331,19344589211,-70.121094,-5670100264,2885,5620,318,116,89,9,1856.813699,1815.709907,1757.331266,1729.586679,1590.125749,83527066354,-21774795471,0.000869,1924.685425,1850.450724,1839.927159,25014689475,22265033333,23864948822,1.05E+11,96073908613,94443009153,58.18909527,0,0
3/15/2021,59,16,6,2,0,0,0,85,42,2,38,4,3,83,48,29,28,4,-18,-3,0,-1,0,0,0,0,-14,-1,0,9,-5,3,7,-3,-5,8,-2,1854.08667,1889.196655,1749.606323,1791.702271,26244738810,-62.86206,6900149599,3063,6286,448,104,91,9,1824.257985,1809.707998,1761.914067,1735.502449,1598.030711,1.11E+11,27430948081,0.001613,1854.564331,1856.984009,1833.78064,19344589211,23534672499,23666912773,83527066354,99928980871,97599910492,54.51229801,0,0
3/16/2021,82,21,7,5,0,0,0,90,41,0,49,10,0,74,59,32,24,5,23,5,1,3,0,0,0,0,5,-1,-2,11,6,-3,-9,11,3,-4,1,1792.413818,1817.060181,1720.053223,1806.971802,23828509590,15.269531,-2416229220,2588,6173,361,78,119,8,1815.614894,1809.023949,1767.921765,1742.309054,1606.224479,1.01E+11,-9781951636,0.001507,1791.702271,1817.746135,1825.05535,26244738810,23139279204,23719379213,1.11E+11,98553714529,98418291965,55.2519442,0,0
3/17/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82,-21,-7,-5,0,0,0,0,-90,-41,0,-49,-10,0,-74,-59,-32,-24,-5,1807.056152,1839.81897,1749.179932,1823.449341,24512917348,16.477539,684407758,2730,6168,329,93,106,7,1819.532117,1812.630297,1775.325442,1750.036701,1614.743101,94297363539,-6878699260,0.003234,1806.971802,1807.374471,1828.524362,23828509590,24862055249,23627771236,1.01E+11,1.02E+11,98318462068,56.08184361,0,0
3/18/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1823.158447,1848.646118,1705.716064,1782.855103,23263845504,-40.594238,-1249071844,2642,6505,347,123,99,5,1801.19361,1805.186498,1776.329397,1753.162263,1621.335729,87360030730,-6937332809,0.002769,1823.449341,1804.425415,1822.332956,24512917348,23868424147,23520730179,94297363539,94277819023,97430456763,53.45175728,0,0
3/19/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1782.568726,1841.196045,1746.473389,1817.624146,21249297710,34.769043,-2014547794,1140,3085,179,57,192,11,1809.408878,1808.29591,1781.835363,1759.30149,1629.033314,78992617747,-8367412983,0.003678,1782.855103,1807.976197,1828.83606,23263845504,23008686854,23351226807,87360030730,86883337339,94516145347,55.38182502,0,0
3/20/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817.522705,1874.708984,1811.728638,1812.634644,22677674970,-4.989502,1428377260,476,1644,80,35,76,8,1811.021761,1809.380594,1785.941934,1764.380838,1636.233366,78910215980,-82401767,0.002494,1817.624146,1804.371298,1812.828805,21249297710,22396939395,23017367592,78992617747,81754288152,90745910226,55.02920122,0,0
3/21/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1812.606567,1823.353027,1764.139282,1788.217041,22977404620,-24.417603,299729650,436,1431,76,38,61,6,1799.619401,1804.089706,1786.245282,1766.650952,1642.19351,75434025575,-3476190405,0.003394,1812.634644,1806.15861,1803.350621,22677674970,22301459100,23536341222,78910215980,77778953101,89589761544,53.24257416,0,0
3/22/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1788.362183,1811.968262,1674.299805,1691.333984,23599296129,-96.883057,621891509,559,1843,75,100,113,13,1745.476693,1775.900775,1773.590442,1759.477908,1644.120587,86052511859,10618486284,0.005104,1788.217041,1764.06189,1789.012294,22977404620,23084791906,23158420839,75434025575,80132251138,86031832604,46.75610293,0,-1
3/23/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1690.871826,1725.108765,1662.539917,1678.650146,21998237965,-12.683838,-1601058164,640,1817,130,60,103,8,1712.063419,1751.588118,1760.931736,1751.780026,1645.474688,87718238071,1665726212,0.002079,1691.333984,1719.40039,1770.680629,23599296129,22858312905,22896953464,86052511859,83068258502,84109286214,45.96655421,0,0
3/24/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678.002563,1740.428223,1570.787964,1593.413452,31228051473,-85.236694,9229813508,665,1689,100,46,97,10,1652.738436,1712.044451,1738.595965,1736.697495,1643.433071,97177670255,9459432184,0.002601,1678.650146,1654.465861,1737.818359,21998237965,25608528522,23856258339,87718238071,90316140062,84520758602,40.96079864,0,0
3/25/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593.123291,1625.911499,1560.370483,1595.359253,29650328701,1.945801,-1577722772,492,1653,96,44,86,5,1624.048844,1682.873152,1719.497736,1723.23671,1641.547823,97273950074,96279819,0.001809,1593.413452,1622.474284,1711.033238,31228051473,27625539380,24768613081,97177670255,94056619467,85937032794,41.11843758,0,0
3/26/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595.210083,1702.922852,1594.736694,1702.842041,22548516548,107.482788,-7101812153,567,1532,81,142,85,3,1663.445443,1687.865374,1717.276977,1721.294361,1643.951518,82935770974,-14338179100,0.002999,1595.359253,1630.538249,1694.635794,29650328701,27808965574,24954215772,97273950074,92462463768,86500340398,49.1890349,0,0
3/27/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1703.036133,1732.824341,1674.319336,1716.494629,18102277710,13.652588,-4446238838,526,1402,45,96,96,8,1689.970036,1695.022688,1717.172664,1720.837243,1646.796346,73586222744,-9349548230,0.002062,1702.842041,1671.565308,1680.901507,22548516548,23433707653,24300587592,82935770974,84598647931,85739769936,50.12417608,0,0
3/28/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1716.40564,1728.584106,1672.6604,1691.355957,16599472938,-25.138672,-1502804772,457,1390,62,27,85,5,1690.662996,1694.106005,1713.730436,1718.029502,1648.543781,69313550904,-4272671840,0.002331,1716.494629,1703.564209,1667.064209,18102277710,19083422399,23389454495,73586222744,75278514874,84865416412,48.35930958,0,0
3/29/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1691.263184,1837.187988,1683.716553,1819.684937,22796570548,128.32898,6197097610,715,2073,118,81,122,5,1755.173967,1725.500738,1727.857703,1727.710972,1655.255199,80873581836,11560030932,0.001417,1691.355957,1742.511841,1685.400059,16599472938,19166107065,23274779412,69313550904,74591118495,84125569265,56.73415657,0,1
3/30/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1819.466309,1860.974731,1793.922363,1846.033691,22512781703,26.348754,-283788845,647,1623,91,236,106,1,1800.603829,1755.633976,1743.614501,1738.979802,1662.736709,82702790409,1829208573,0.001995,1819.684937,1785.691528,1709.311994,22796570548,20636275063,23348285660,80873581836,77629974383,83409076742,58.23194049,0,0
3/31/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846.098267,1947.837769,1793.002197,1918.362061,30226902621,72.32837,7714120918,580,1825,105,48,119,23,1859.482945,1796.315997,1766.914176,1756.063827,1672.761232,1.11E+11,28551171797,0.003075,1846.033691,1861.36023,1755.733224,22512781703,25178751624,23205264396,82702790409,91610111484,85419975592,62.10957397,0,0
4/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1919.157227,1989.055054,1912.178467,1977.276855,30914259795,58.914794,687357174,632,1909,93,131,108,6,1918.3799,1841.556212,1794.962533,1777.131734,1684.703021,1.08E+11,-2943673422,0.00183,1918.362061,1913.890869,1810.292882,30226902621,27884648040,23385825980,1.11E+11,1.01E+11,86996595408,64.96289746,0,0
4/2/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976.932739,2152.451904,1960.678711,2143.225586,34862511022,165.948731,3948251227,729,1962,101,117,299,10,2030.802743,1916.973555,1841.397607,1811.997815,1702.684298,1.04E+11,-4574249738,0.003901,1977.276855,2012.954834,1873.204817,30914259795,32001224479,25144968048,1.08E+11,1.08E+11,89968062276,71.47817705,0,0
4/3/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142.895996,2144.962402,2028.422485,2028.422485,32011518871,-114.803101,-2850992151,658,1782,93,40,272,7,2029.612614,1944.835788,1866.334257,1832.609689,1715.458345,1.10E+11,5848353945,0.005214,2143.225586,2049.641642,1917.765939,34862511022,32596096563,27132002500,1.04E+11,1.07E+11,95110658025,62.78066302,0,0
4/4/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2027.671265,2110.353516,2007.111816,2093.122803,26006501902,64.700318,-6005016969,616,1576,54,41,104,5,2061.367708,1981.907542,1896.57273,1857.420461,1730.268716,99459708393,-10124684598,0.010434,2028.422485,2088.256958,1975.161203,32011518871,30960177265,28475863780,1.10E+11,1.04E+11,99417251952,65.34033059,0,0
4/5/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2093.260742,2140.985352,2032.387695,2107.887207,28889391170,14.764404,2882889268,888,2588,146,39,103,10,2084.627458,2013.402458,1924.747994,1881.274437,1745.077284,1.32E+11,32843385053,0.005065,2093.122803,2076.477498,2016.332955,26006501902,28969137314,29346266726,99459708393,1.14E+11,1.07E+11,65.91637361,0,0
4/6/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2109.493164,2151.223389,2057.609131,2118.378906,29222865881,10.491699,333474711,1087,3138,226,88,116,10,2101.503182,2039.64657,1950.565449,1903.855815,1759.716563,1.46E+11,13638301611,0.002488,2107.887207,2106.462972,2055.239415,28889391170,28039586318,30304850180,1.32E+11,1.26E+11,1.16E+11,66.34443102,0,0
4/7/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117.728516,2133.1875,1945.442139,1971.077271,36116271935,-147.301635,6893406054,1171,2976,168,217,128,9,2036.290226,2022.504245,1953.300358,1910.257859,1768.005219,1.61E+11,15064271568,0.002219,2118.378906,2065.781128,2062.770159,29222865881,31409509662,31146188654,1.46E+11,1.46E+11,1.23E+11,55.75676518,0,0
4/8/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,24,10,1969.133179,2091.516357,1959.079468,2088.57373,25312956529,117.496459,-10803315406,1049,2353,144,40,130,5,2062.431978,2039.021616,1971.336808,1927.240323,1780.576533,1.00E+11,-60695686014,0.001739,1971.077271,2059.343302,2078.669713,36116271935,30217364782,30346002473,1.61E+11,1.36E+11,1.22E+11,61.09073629,0,0
4/9/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,51,30,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,16,6,-3,2088.772217,2102.873779,2055.16333,2072.108887,19812472092,-16.464843,-5500484437,860,2409,134,48,139,6,2067.270433,2047.293434,1984.773085,1941.037329,1792.009174,86500025530,-13809955081,0.001512,2088.57373,2043.919963,2068.510184,25312956529,27080566852,28195996911,1.00E+11,1.16E+11,1.19E+11,59.99912948,0,0
